"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"699",576088205,"10/12/2016",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.725939713,-73.994650996,"(40.725939713, -73.994650996)","2016","12","10"
"700",782757386,"10/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRAMWAY",NA,40.764286326,-73.973017194,"(40.764286326, -73.973017194)","2016","12","10"
"701",603953926,"10/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.80203233,-73.949682945,"(40.80203233, -73.949682945)","2016","12","10"
"702",285551564,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.76815382,-73.955751921,"(40.76815382, -73.955751921)","2016","12","10"
"703",196797031,"10/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.804070078,-73.952419371,"(40.804070078, -73.952419371)","2016","12","10"
"704",362706253,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.740160295,-73.994808634,"(40.740160295, -73.994808634)","2016","12","10"
"705",507903655,"10/12/2016",109,"GRAND LARCENY",415,"LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.732384101,-73.990122181,"(40.732384101, -73.990122181)","2016","12","10"
"706",910272948,"10/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.807780622,-73.945484727,"(40.807780622, -73.945484727)","2016","12","10"
"707",223215735,"10/12/2016",343,"OTHER OFFENSES RELATED TO THEF",479,"THEFT,RELATED OFFENSES,UNCLASS","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.85372503,-73.926801992,"(40.85372503, -73.926801992)","2016","12","10"
"708",410091467,"10/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.72080438,-74.001834097,"(40.72080438, -74.001834097)","2016","12","10"
"709",675462916,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.81471223,-73.942274612,"(40.81471223, -73.942274612)","2016","12","10"
"710",812180980,"10/12/2016",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.749121191,-73.986167723,"(40.749121191, -73.986167723)","2016","12","10"
"711",645343605,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.799196819,-73.933081517,"(40.799196819, -73.933081517)","2016","12","10"
"712",369302219,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.751723936,-74.004949734,"(40.751723936, -74.004949734)","2016","12","10"
"713",206905443,"10/12/2016",105,"ROBBERY",397,"ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","PARK/PLAYGROUND","ST. CATHERINE'S PARK",40.76493786,-73.958096927,"(40.76493786, -73.958096927)","2016","12","10"
"714",193410238,"10/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.788077027,-73.947234248,"(40.788077027, -73.947234248)","2016","12","10"
"715",898930320,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","TELECOMM. STORE",NA,40.733279314,-73.999813819,"(40.733279314, -73.999813819)","2016","12","10"
"716",668139532,"10/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.789310287,-73.973837651,"(40.789310287, -73.973837651)","2016","12","10"
"717",859185898,"10/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.752198698,-73.993465045,"(40.752198698, -73.993465045)","2016","12","10"
"718",943813407,"10/12/2016",343,"THEFT OF SERVICES",475,"UNAUTH. SALE OF TRANS. SERVICE","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.76889926,-73.982094939,"(40.76889926, -73.982094939)","2016","12","10"
"719",267054331,"10/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.794501225,-73.944636047,"(40.794501225, -73.944636047)","2016","12","10"
"720",719574839,"10/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.794501225,-73.944636047,"(40.794501225, -73.944636047)","2016","12","10"
"721",313741958,"10/12/2016",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.744998683,-73.987074409,"(40.744998683, -73.987074409)","2016","12","10"
"722",660475012,"10/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.789310287,-73.973837651,"(40.789310287, -73.973837651)","2016","12","10"
"723",341407980,"10/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.789310287,-73.973837651,"(40.789310287, -73.973837651)","2016","12","10"
"724",886577343,"10/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.847487073,-73.937417265,"(40.847487073, -73.937417265)","2016","12","10"
"725",582904275,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.708037935,-74.011478562,"(40.708037935, -74.011478562)","2016","12","10"
"726",895283774,"10/12/2016",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.766508632,-73.982362725,"(40.766508632, -73.982362725)","2016","12","10"
"727",890836439,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.811986508,-73.947576544,"(40.811986508, -73.947576544)","2016","12","10"
"728",186263733,"10/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.757264814,-73.985823124,"(40.757264814, -73.985823124)","2016","12","10"
"729",314211216,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","10"
"730",172130634,"10/12/2016",109,"GRAND LARCENY",426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.793217107,-73.967274016,"(40.793217107, -73.967274016)","2016","12","10"
"731",758332180,"10/12/2016",109,"GRAND LARCENY",419,"LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.794659285,-73.971787782,"(40.794659285, -73.971787782)","2016","12","10"
"732",170079247,"10/12/2016",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","TAXI (YELLOW LICENSED)",NA,40.749121191,-73.986167723,"(40.749121191, -73.986167723)","2016","12","10"
"733",158650498,"10/12/2016",117,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT T","COMPLETED","FELONY","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.820157183,-73.95311601,"(40.820157183, -73.95311601)","2016","12","10"
"734",168507315,"10/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.844394169,-73.938124961,"(40.844394169, -73.938124961)","2016","12","10"
"735",220144000,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.79508736,-73.942114659,"(40.79508736, -73.942114659)","2016","12","10"
"736",266599257,"10/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.711320721,-73.989025146,"(40.711320721, -73.989025146)","2016","12","10"
"737",672174080,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.722294274,-73.989008909,"(40.722294274, -73.989008909)","2016","12","10"
"738",646807373,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.722294274,-73.989008909,"(40.722294274, -73.989008909)","2016","12","10"
"739",843627853,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.870700664,-73.914352487,"(40.870700664, -73.914352487)","2016","12","10"
"740",491255612,"10/12/2016",126,"MISCELLANEOUS PENAL LAW",112,"MENACING 1ST DEGREE (VICT NOT","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.750460758,-73.98729351,"(40.750460758, -73.98729351)","2016","12","10"
"741",614234761,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.79508736,-73.942114659,"(40.79508736, -73.942114659)","2016","12","10"
"742",170288451,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.708037935,-74.011478562,"(40.708037935, -74.011478562)","2016","12","10"
"743",476914420,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","10"
"744",203697196,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.797621444,-73.964068235,"(40.797621444, -73.964068235)","2016","12","10"
"745",984457682,"10/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.749292156,-74.003011456,"(40.749292156, -74.003011456)","2016","12","10"
"746",581939678,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.791240623,-73.944924059,"(40.791240623, -73.944924059)","2016","12","10"
"747",299399962,"10/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","REAR OF","OTHER",NA,40.822892744,-73.950899244,"(40.822892744, -73.950899244)","2016","12","10"
"748",983915850,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.738560221,-73.999683896,"(40.738560221, -73.999683896)","2016","12","10"
"749",776427352,"10/12/2016",106,"FELONY ASSAULT",105,"STRANGULATION 1ST","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.812797101,-73.943663498,"(40.812797101, -73.943663498)","2016","12","10"
"750",689432394,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2016","12","10"
"751",565374411,"10/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.772393079,-73.980639018,"(40.772393079, -73.980639018)","2016","12","10"
"752",462791747,"10/12/2016",365,"ADMINISTRATIVE CODE",878,"ADM.CODE,UNCLASSIFIED MISDEMEA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.806028528,-73.956098801,"(40.806028528, -73.956098801)","2016","12","10"
"753",208854314,"10/12/2016",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.712654762,-73.989973605,"(40.712654762, -73.989973605)","2016","12","10"
"754",946790013,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.723636973,-73.998298598,"(40.723636973, -73.998298598)","2016","12","10"
"755",499731502,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.797727166,-73.946507862,"(40.797727166, -73.946507862)","2016","12","10"
"756",479932793,"10/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.797727166,-73.946507862,"(40.797727166, -73.946507862)","2016","12","10"
"757",863721585,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2016","12","10"
"758",908726934,"10/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"BUS (NYC TRANSIT)",NA,40.804428073,-73.95537021,"(40.804428073, -73.95537021)","2016","12","10"
"759",128577814,"10/12/2016",105,"ROBBERY",396,"ROBBERY,BEGIN AS SHOPLIFTING","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STORE UNCLASSIFIED",NA,40.753013611,-73.972816029,"(40.753013611, -73.972816029)","2016","12","10"
"760",415926118,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.747692799,-73.978787543,"(40.747692799, -73.978787543)","2016","12","10"
"761",919774330,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.747692799,-73.978787543,"(40.747692799, -73.978787543)","2016","12","10"
"762",800482751,"10/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.807720938,-73.941319806,"(40.807720938, -73.941319806)","2016","12","10"
"763",480958381,"10/12/2016",107,"BURGLARY",211,"BURGLARY,COMMERCIAL,DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.756735937,-73.998319411,"(40.756735937, -73.998319411)","2016","12","10"
"764",459606802,"10/12/2016",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.759425516,-73.991915788,"(40.759425516, -73.991915788)","2016","12","10"
"765",100183972,"10/12/2016",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.73667729,-73.997342029,"(40.73667729, -73.997342029)","2016","12","10"
"766",441178464,"10/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.807780622,-73.945484727,"(40.807780622, -73.945484727)","2016","12","10"
"767",875606019,"10/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.745960053,-73.998009314,"(40.745960053, -73.998009314)","2016","12","10"
"768",414623679,"10/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.718127975,-73.991985729,"(40.718127975, -73.991985729)","2016","12","10"
"769",630394924,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.762553366,-73.968938778,"(40.762553366, -73.968938778)","2016","12","10"
"770",230375712,"10/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",750,"RESISTING ARREST","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.758030031,-73.981794653,"(40.758030031, -73.981794653)","2016","12","10"
"771",663746630,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.749733638,-73.989675685,"(40.749733638, -73.989675685)","2016","12","10"
"772",567724766,"10/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.787770322,-73.97310157,"(40.787770322, -73.97310157)","2016","12","10"
"773",410171666,"10/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.749733638,-73.989675685,"(40.749733638, -73.989675685)","2016","12","10"
"774",477780439,"10/12/2016",107,"BURGLARY",231,"BURGLARY,TRUCK DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.776560913,-73.955638017,"(40.776560913, -73.955638017)","2016","12","10"
"775",838409761,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.704494435,-74.011564514,"(40.704494435, -74.011564514)","2016","12","10"
"776",858107342,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.755034384,-73.975673875,"(40.755034384, -73.975673875)","2016","12","10"
"777",668434094,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.767505626,-73.962243327,"(40.767505626, -73.962243327)","2016","12","10"
"778",457450436,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.71396138,-73.991336932,"(40.71396138, -73.991336932)","2016","12","10"
"779",711860447,"10/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.811862362,-73.935500005,"(40.811862362, -73.935500005)","2016","12","10"
"780",401960603,"10/12/2016",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.760585967,-73.9859271,"(40.760585967, -73.9859271)","2016","12","10"
"781",597644385,"10/12/2016",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.744639755,-74.004541406,"(40.744639755, -74.004541406)","2016","12","10"
"782",633609125,"10/12/2016",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,NA,NA,NA,"2016","12","10"
"783",308766957,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.724828205,-73.99896601,"(40.724828205, -73.99896601)","2016","12","10"
"784",987437511,"10/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.765786905,-73.969814503,"(40.765786905, -73.969814503)","2016","12","10"
"785",996704848,"10/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.749858105,-73.977213263,"(40.749858105, -73.977213263)","2016","12","10"
"786",234799272,"10/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.749733638,-73.989675685,"(40.749733638, -73.989675685)","2016","12","10"
"787",299910222,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.759768442,-73.989811298,"(40.759768442, -73.989811298)","2016","12","10"
"788",857266944,"10/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.814729212,-73.949200086,"(40.814729212, -73.949200086)","2016","12","10"
"789",213087847,"10/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.716464905,-74.002320969,"(40.716464905, -74.002320969)","2016","12","10"
"790",485198916,"10/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND",NA,40.756820168,-73.971143263,"(40.756820168, -73.971143263)","2016","12","10"
"791",296185672,"10/12/2016",126,"MISCELLANEOUS PENAL LAW",117,"RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.757083332,-73.969850933,"(40.757083332, -73.969850933)","2016","12","10"
"792",685369798,"10/12/2016",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.739882419,-73.986660411,"(40.739882419, -73.986660411)","2016","12","10"
"793",436289084,"10/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","OTHER",NA,40.715682414,-73.992307073,"(40.715682414, -73.992307073)","2016","12","10"
"794",871551611,"10/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.75127532,-73.982500299,"(40.75127532, -73.982500299)","2016","12","10"
"795",741360976,"10/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.763652863,-73.97558409,"(40.763652863, -73.97558409)","2016","12","10"
